-78.7982	-86.7982
63.9077	-86.8647
23.4057	-86.9098
16.9778	-86.9425
16.3753	-86.968
16.3209	-86.9891
16.327	-87.0074
16.3112	-87.0239
16.3117	-87.0391
16.3383	-87.0533
16.3388	-87.0666
16.345	-87.0792
16.3761	-87.0912
16.3795	-87.1025
16.3831	-87.1134
16.4129	-87.1237
16.4148	-87.1335
16.4145	-87.1429
16.4432	-87.1519
16.4438	-87.1605
16.4402	-87.1686
16.4673	-87.1764
16.4662	-87.1839
16.4609	-87.191
16.4869	-87.1978
16.4817	-87.2044
16.4759	-87.2106
16.5024	-87.2166
16.4962	-87.2223
16.485	-87.2277
16.5097	-87.2329
16.5047	-87.2379
16.4951	-87.2427
16.5189	-87.2473
16.5112	-87.2517
16.4973	-87.2559
16.5209	-87.2599
16.5132	-87.2637
16.4994	-87.2674
16.5255	-87.271
16.5176	-87.2743
16.502	-87.2776
16.5244	-87.2807
16.5154	-87.2837
16.4994	-87.2865
16.5219	-87.2893
16.5128	-87.2919
16.4964	-87.2944
16.5188	-87.2968
16.5095	-87.2992
16.4927	-87.3014
16.515	-87.3035
16.5055	-87.3056
16.4884	-87.3075
16.5104	-87.3094
16.5006	-87.3112
16.4833	-87.313
16.5051	-87.3147
16.4951	-87.3158
16.4774	-86.0738
21.4688	-43.1835
18.573	-46.277
16.6367	-49.4694
15.1561	-52.7781
14.1645	-56.2224
13.4193	-59.8127
12.812	-63.5337
12.3135	-67.3188
11.9167	-71.0293
11.6133	-74.4638
11.3885	-77.4205
11.2226	-79.7817
11.094	-81.5492
10.9817	-82.8124
10.8676	-83.6915
10.7365	-84.2988
10.5766	-84.7242
10.3787	-85.0285
10.1363	-85.2551
9.84479	-85.4286
9.50083	-85.5674
9.10221	-85.6837
8.64744	-85.7834
8.13541	-85.8714
7.56528	-85.9504
6.93619	-86.0226
6.24719	-86.089
5.49706	-86.1509
4.68422	-86.2087
