500	226.909	266.069
499	225.909	265.985
498	224.909	265.901
497	223.909	265.817
496	222.909	265.733
495	221.909	265.648
494	220.909	265.563
493	219.909	265.477
492	218.909	265.391
491	217.909	265.305
490	216.909	265.218
489	215.909	265.131
488	214.909	265.043
487	213.909	264.956
486	212.909	264.867
485	211.909	264.779
484	210.909	264.69
483	209.909	264.6
482	208.909	264.51
481	207.909	264.42
480	206.909	264.329
479	205.909	264.238
478	204.909	264.146
477	203.909	264.054
476	202.909	263.961
475	201.909	263.868
474	200.909	263.775
473	199.909	263.681
472	198.909	263.587
471	197.909	263.492
470	196.909	263.396
469	195.909	263.3
468	194.909	263.204
467	193.909	263.107
466	192.909	263.009
465	191.909	262.911
464	190.909	262.813
463	189.909	262.714
462	188.909	262.614
461	187.909	262.514
460	186.909	262.413
459	185.909	262.312
458	184.909	262.21
457	183.909	262.107
456	182.909	262.004
455	181.909	261.9
454	180.909	261.796
453	179.909	261.691
452	178.909	261.585
451	177.909	261.479
450	176.909	261.372
449	175.909	261.265
448	174.909	261.157
447	173.909	261.048
446	172.909	260.938
445	171.909	260.828
444	170.909	260.717
443	169.909	260.606
442	168.909	260.493
441	167.909	260.38
440	166.909	260.267
439	165.909	260.152
438	164.909	260.037
437	163.909	259.921
436	162.909	259.804
435	161.909	259.687
434	160.909	259.569
433	159.909	259.45
432	158.909	259.331
431	157.909	259.21
430	156.909	259.089
429	155.909	258.967
428	154.909	258.845
427	153.909	258.722
426	152.909	258.598
425	151.909	258.474
424	150.909	258.348
423	149.909	258.223
422	148.909	258.096
421	147.909	257.969
420	146.909	257.842
419	145.909	257.714
418	144.909	257.586
417	143.909	257.458
416	142.909	257.33
415	141.909	257.202
414	140.909	257.074
413	139.909	256.946
412	138.909	256.819
411	137.909	256.694
410	136.909	256.569
409	135.909	256.447
408	134.909	256.327
407	133.909	256.211
406	132.909	256.099
405	131.909	255.993
404	130.909	255.893
403	129.909	255.802
402	128.909	255.721
401	127.909	255.651
400	126.909	255.593
399	125.909	255.547
398	124.909	255.511
397	123.909	255.483
396	122.909	255.46
395	121.909	255.442
394	120.909	255.426
393	119.909	255.412
392	118.909	255.398
391	117.909	255.383
390	116.909	255.369
389	115.909	255.353
388	114.909	255.336
387	113.909	255.317
386	112.909	255.297
385	111.909	255.274
384	110.909	255.249
383	109.909	255.221
382	108.909	255.19
381	107.909	255.156
380	106.909	255.12
379	105.909	255.08
378	104.909	255.037
377	103.909	254.99
376	102.909	254.936
375	101.909	254.874
374	100.909	254.803
373	99.9091	254.72
372	98.9091	254.624
371	97.9091	254.515
370	96.9091	254.393
369	95.9091	254.256
368	94.9091	254.105
367	93.9091	253.939
366	92.9091	253.759
365	91.9091	253.564
364	90.9091	253.353
363	89.9091	253.128
362	88.9091	252.887
361	87.9091	252.631
360	86.9091	252.358
359	85.9091	252.07
358	84.9091	251.765
357	83.9091	251.443
356	82.9091	251.104
355	81.9091	250.747
354	80.9091	250.372
353	79.9091	249.977
352	78.9091	249.564
351	77.9091	249.13
350	76.9091	248.675
349	75.9091	248.197
348	74.9091	247.697
347	73.9091	247.173
346	72.9091	246.623
345	71.9091	246.045
344	70.9091	245.439
343	69.9091	244.802
342	68.9091	244.132
341	67.9091	243.428
340	66.9091	242.69
339	65.9091	241.918
338	64.9091	241.117
337	63.9091	240.288
336	62.9091	239.436
335	61.9091	238.566
334	60.9091	237.681
333	59.9091	236.786
332	58.9091	235.887
331	57.9091	234.988
330	56.9091	234.094
329	55.9091	233.212
328	54.9091	232.346
327	53.9091	231.502
326	52.9091	230.686
325	51.9091	229.907
324	50.9091	229.172
323	49.9091	228.475
322	48.9091	227.787
321	47.9091	227.089
320	46.9091	226.38
319	45.9091	225.658
318	44.9091	224.922
317	43.9091	224.172
316	42.9091	223.407
315	41.9091	222.627
314	40.9091	221.832
313	39.9091	221.02
312	38.9091	220.19
311	37.9091	219.342
310	36.9091	218.475
309	35.9091	217.589
308	34.9091	216.683
307	33.9091	215.755
306	32.9091	214.805
305	31.9091	213.831
304	30.9091	212.834
303	29.9091	211.812
302	28.9091	210.764
301	27.9091	209.688
300	26.9091	208.586
299	25.9091	207.455
298	24.9091	206.294
297	23.9091	205.105
296	22.9091	203.886
295	21.9091	202.638
294	20.9091	201.363
293	19.9091	200.061
292	18.9091	198.736
291	17.9091	197.391
290	16.9091	196.032
289	15.9091	194.665
288	14.9091	193.294
287	13.9091	191.924
286	12.9091	190.547
285	11.9091	189.115
284	10.9091	187.487
283	9.90915	185.23
282	8.90915	181.113
281	7.90915	172.4
280	6.90915	157.573
279	5.90915	141.541
278	4.90915	128.611
277	3.90915	118.977
276	2.90915	111.774
275	1.90915	106.288
274	0.909149	102.037
