-78.7963	-86.7963
71.5262	-86.82
26.0746	-86.8425
19.1896	-86.864
19.2674	-86.8845
19.2601	-86.904
19.2582	-86.9226
19.2292	-86.9403
19.2415	-86.9572
19.2467	-86.9733
19.2575	-86.9887
19.2584	-87.0034
19.2689	-87.0175
19.2834	-87.0309
19.2898	-87.0437
19.276	-87.056
19.2787	-87.0677
19.3088	-87.0789
19.287	-87.0897
19.297	-87.1
19.3112	-87.1098
19.2853	-87.1192
19.298	-87.1283
19.3051	-87.1369
19.3104	-87.1452
19.2975	-87.1532
19.3	-87.1608
19.2984	-87.1681
19.3211	-87.1751
19.315	-87.1818
19.292	-87.1883
19.3051	-87.1945
19.3054	-87.2004
19.3442	-87.2061
19.3213	-87.2116
19.3039	-87.2168
19.3008	-87.2219
19.3209	-87.2267
19.3022	-87.2314
19.3189	-87.2358
19.3607	-87.2401
19.3232	-87.2443
19.3033	-87.2482
19.299	-87.2521
19.2921	-87.2557
19.3171	-87.2592
19.3624	-87.2626
19.3114	-87.2659
19.2917	-87.269
19.3034	-87.2721
19.2893	-87.275
19.3132	-87.2778
19.3026	-87.2804
19.3076	-87.283
19.2875	-87.2855
19.3327	-87.2879
19.2939	-87.2903
19.2769	-87.2925
19.2801	-87.2946
19.2596	-87.2967
19.2986	-87.2987
19.3519	-87.3006
19.3007	-87.3025
19.2815	-87.3043
19.2978	-87.306
19.2885	-87.3077
19.2922	-87.3093
19.2831	-87.3109
19.2819	-87.3124
19.2766	-87.3139
19.2944	-87.3153
19.3078	-87.3167
19.2615	-87.318
19.264	-87.3193
19.2615	-87.3205
19.2839	-87.3217
19.2885	-87.3229
19.2962	-87.3241
19.249	-87.3252
19.2427	-87.3262
19.26	-87.3273
19.2522	-87.3283
19.2869	-87.3293
19.2422	-87.3303
19.2301	-87.3312
19.2602	-87.3321
19.2545	-87.3319
19.3392	-86.433
22.6052	-86.4768
17.442	-86.5183
15.4555	-86.5575
14.3957	-86.5948
13.5733	-86.6301
12.7947	-86.6635
12.0452	-86.6952
11.3471	-86.7252
10.7178	-86.7537
10.1606	-86.7807
9.66631	-86.8064
9.2177	-86.8307
8.79444	-86.8539
8.37634	-86.8759
7.94534	-86.8968
7.48639	-86.9168
6.98747	-86.9358
6.4393	-86.954
5.83481	-86.9713
10.3993	-86.9763
28.3476	-86.9926
19.284	-87.0081
19.2705	-87.0229
19.3128	-87.0371
19.3469	-87.0505
19.3236	-87.0635
19.3382	-87.0759
19.2972	-87.0878
19.3038	-87.0991
19.3419	-87.1099
19.3349	-87.1203
19.3649	-87.1303
19.3469	-87.1398
19.3193	-87.149
19.3183	-87.1578
19.3663	-87.1662
19.3408	-87.1743
19.348	-87.1821
19.3353	-87.1895
19.3388	-87.1967
19.3533	-87.2036
19.3408	-87.2102
19.3599	-87.2166
19.3568	-87.2227
19.3449	-87.2287
19.3417	-87.2343
19.3528	-87.2398
19.3439	-87.2451
19.3469	-87.2502
19.3488	-87.2551
19.3488	-87.2599
19.3533	-87.2645
19.3506	-87.2689
19.3632	-87.2732
19.3493	-87.2774
19.3472	-87.2814
19.3567	-87.2854
19.3539	-87.2892
19.3629	-87.293
19.3554	-87.2967
19.3666	-87.3003
19.3726	-87.3039
19.4055	-87.1742
38.7508	-86.7623
37.5164	-86.6467
36.2189	-86.598
35.1224	-86.6371
34.0286	-86.6745
33.5644	-86.7102
32.7648	-86.7443
32.048	-86.777
31.1455	-86.8082
31.1332	-86.838
30.9624	-86.8666
30.2705	-86.894
28.9959	-86.9203
28.9419	-86.9454
27.8273	-86.9696
28.5036	-86.9928
27.8102	-87.0151
27.3602	-87.0366
26.1217	-87.0572
25.5067	-87.0771
24.8233	-87.0962
24.3223	-87.1005
38.0808	-86.9628
36.7269	-86.7615
35.6014	-86.6994
34.6948	-86.662
33.5768	-86.6241
32.7248	-86.5845
32.0465	-86.5531
31.6203	-86.3583
28.789	-86.3674
27.4167	-86.3761
26.8755	-86.3777
26.8502	-86.3678
26.7085	-86.343
25.8301	-86.3931
24.76	-86.4702
25.3807	-86.54
25.132	-86.602
24.946	-86.6565
24.4339	-86.705
23.5389	-86.7484
23.3962	-86.7891
23.7558	-86.8259
23.7156	-86.8593
38.4626	-86.8897
37.5067	-86.918
36.4078	-86.9445
35.283	-86.9689
35.0003	-86.9915
33.7802	-87.0126
33.1441	-87.0322
39.3164	-87.0506
26.4764	-87.0678
25.5106	-87.0841
28.8946	-87.0993
27.0889	-87.114
25.2469	-87.1278
24.3496	-87.1243
22.4571	-87.0418
22.0822	-86.8831
29.3314	-86.6829
28.5355	-86.4326
32.0355	-86.2508
32.4593	-86.3135
32.2016	-86.3359
31.6311	-86.2684
31.5146	-86.1051
31.1051	-85.8408
30.4031	-85.9695
29.7201	-86.106
20.7273	-86.2192
20.2883	-86.3145
19.6732	-86.3961
19.9887	-86.4668
22.2534	-86.5289
16.5886	-86.584
