-78.7956	-86.7956
63.2316	-86.8051
22.5862	-86.8202
16.3737	-86.838
15.7613	-86.8568
15.7552	-86.8758
15.7525	-86.8944
15.775	-86.9125
15.8706	-86.93
15.895	-86.9468
15.9015	-86.9628
15.9557	-86.9782
15.9741	-86.993
15.9723	-87.0071
16.024	-87.0206
16.0401	-87.0335
16.0315	-87.0458
16.0812	-87.0577
16.0955	-87.069
16.081	-87.0798
16.1292	-87.0902
16.1419	-87.1002
16.1246	-87.1098
16.1694	-87.1189
16.1809	-87.1277
16.1625	-87.1361
16.203	-87.1442
16.2137	-87.152
16.1943	-87.1594
16.2313	-87.1665
16.2411	-87.1734
16.2209	-87.18
16.2548	-87.1863
16.264	-87.1924
16.2431	-87.1982
16.2745	-87.2038
16.283	-87.2092
16.2615	-87.2144
16.2906	-87.2194
16.2986	-87.2241
16.2765	-87.2287
16.3036	-87.2332
16.3111	-87.2374
16.2884	-87.2415
16.3138	-87.2455
16.3208	-87.2492
16.2978	-87.2529
16.3216	-87.2564
16.3284	-87.2598
16.305	-87.263
16.3276	-87.2662
16.3342	-87.2692
16.3107	-87.2721
16.3322	-87.2749
16.3388	-87.2776
16.3151	-87.2802
16.3358	-87.2827
16.3423	-87.2851
16.3186	-87.2869
16.3385	-85.6655
21.1258	-83.5179
18.3744	-83.8493
16.383	-84.1164
14.8284	-84.3406
13.7019	-84.5326
12.7597	-84.7011
11.9003	-84.8519
11.1043	-84.9891
10.3743	-85.1154
9.71009	-85.2326
9.10314	-85.342
8.5378	-85.4445
7.99483	-85.541
7.45438	-85.6318
6.89812	-85.7175
6.31025	-85.7986
5.67772	-85.8752
4.9901	-85.9478
4.23912	-86.0167
6.92278	-86.0671
24.3163	-86.1298
16.6689	-86.1893
14.381	-86.2459
14.4673	-86.2997
14.5791	-86.3509
14.6396	-86.3996
14.797	-86.446
14.8914	-86.4902
14.16.3035	-87.3312
16.3035	-87.3321
16.3194	-87.333
16.3024	-87.3338
16.301	-87.3347
16.3159	-87.3355
16.2981	-87.3364
16.2957	-87.3372
16.3101	-87.338
16.2918	-87.3387
16.2881	-87.3393
16.3021	-86.8819
23.4296	-86.9043
25.0182	-86.9257
17.7785	-86.946
15.9221	-86.9653
15.8665	-86.9837
15.8386	-87.0012
15.8798	-87.0179
15.8938	-87.0339
15.8812	-87.0492
15.9332	-87.0638
15.9582	-87.0778
15.9519	-87.0911
15.9995	-87.1038
16.0211	-87.1159
16.0148	-87.1276
16.0577	-87.1388
16.0785	-87.1495
16.0711	-87.1598
16.1082	-87.1696
16.1276	-87.179
16.1181	-87.1881
16.1511	-87.1968
16.1695	-87.2052
16.1569	-87.2132
16.186	-87.2209
16.2051	-87.2283
16.1917	-87.2355
16.214	-87.2423
16.2313	-87.2489
16.2194	-87.2553
16.2406	-87.2614
16.257	-87.2672
16.2421	-87.273
16.2583	-87.2784
16.2745	-87.2837
16.2596	-87.2888
16.2733	-87.2937
16.2895	-87.2985
16.2746	-87.3031
16.2858	-87.3076
16.302	-87.3119
16.287	-87.3161
16.2956	-87.3201
16.3119	-87.324
16.2968	-87.3278
16.3027	-87.3315
16.319	-87.3351
16.3039	-87.3386
16.3065	-87.3421
16.3229	-87.303
29.9552	-86.913
28.2425	-86.8079
27.1827	-86.7861
26.0677	-86.817
24.4236	-86.8465
24.1179	-86.8748
22.8287	-86.902
22.2873	-86.928
21.4847	-86.9529
20.8932	-86.9769
19.8126	-86.9999
19.1308	-87.022
18.8312	-87.0433
18.4723	-87.0638
17.7957	-87.0835
17.007	-87.1025
16.5551	-87.1209
25.6904	-87.1385
24.7694	-87.1556
24.0205	-87.172
23.6992	-87.1878
22.763	-87.2022
22.1964	-87.1522
28.164	-86.9792
26.7901	-86.8591
25.4971	-86.821
24.4514	-86.7821
23.5089	-86.7409
23.1402	-86.6981
21.678	-86.6696
20.7744	-86.6722
20.7261	-86.6763
19.8772	-86.6799
28.9918	-86.6748
27.7785	-86.7
26.7014	-86.7479
25.6744	-86.7915
24.4294	-86.8306
23.6695	-86.8666
22.3333	-86.9002
22.2055	-86.9315
21.4201	-86.9601
21.0234	-86.9863
20.0313	-87.0104
19.2646	-87.0327
18.9299	-87.0534
31.1172	-87.0727
18.6395	-87.0907
16.2037	-87.1078
14.8937	-87.1241
15.0919	-87.1393
15.2661	-87.1492
15.3973	-87.1271
15.5159	-87.0688
15.612	-86.9864
15.6542	-86.9068
15.6033	-86.8446
15.5235	-86.8097
15.4161	-86.7831
15.3177	-86.7459
21.8387	-86.6841
22.4164	-86.5899
23.2745	-86.4688
23.017	-86.303
22.4067	-86.2276
22.1272	-86.3277
25.0225	-86.413
21.5621	-86.4866
20.3582	-86.551
19.1574	-86.6086
18.2844	-86.661
16.9348	-86.7079
16.7744	-86.7504
16.0896	-86.7889
14.6506	-86.8242
14.3416	-86.8573
13.6029	-86.8879
13.4552	-86.9161
14.0657	-86.9341
14.509	-86.9279
14.801	-86.9087
14.9966	-86.8849
21.1526	-86.8631
21.1346	-86.839
22.0947	-86.8111
21.2536	-86.7791
19.2913	-86.7424
17.4002	-86.6965
16.0984	-86.6496
15.3975	-86.5924
15.3119	-86.5262
14.7318	-86.4512
21.8976	-86.3643
23.7704	-86.2653
22.2589	-86.1539
21.4864	-86.0289
19.455	-85.8972
26.4958	-85.765
18.1424	-85.9558
16.4022	-86.1255
15.8872	-86.2666
15.2153	-86.3827
14.9812	-86.4796
14.3745	-86.5617
13.7943	-86.6348
13.1427	-86.6997
12.7573	-86.7565
13.2504	-86.8068
11.644	-86.8518
12.2196	-86.8915
20.0392	-86.8892
19.7317	-86.8368
18.6811	-86.7651
18.5003	-86.6643
17.2278	-86.4937
17.0837	-86.2084
16.6246	-86.0706
15.9258	-86.1591
20.916	-86.2383
24.3355	-86.3099
22.7055	-86.3753
20.8825	-86.4353
19.0339	-86.4907
16.6936	-86.5421
15.7891	-86.5898
14.7221	-86.6343
13.2418	-86.6759
12.9904	-86.7147
12.6879	-86.7511
12.7679	-86.7852
12.8163	-86.8173
20.228	-86.8475
19.6859	-86.8758
19.8561	-86.9025
19.5498	-86.9277
18.2324	-86.9511
18.2982	-86.9613
17.7229	-86.9505
16.5209	-86.9257
15.9988	-86.8916
15.7959	-86.8497
15.3062	-86.807
15.2446	-86.7954
15.1643	-86.8144
15.0718	-86.8424
25.3908	-86.8714
23.674	-86.898
22.3602	-86.9187
20.993	-86.9326
19.6748	-86.9418
18.2487	-86.9452
17.7876	-86.9472
16.2946	-86.9456
16.6005	-86.9458
16.0284	-86.9407
15.7427	-86.936
15.6863	-86.9286
15.2285	-86.9182
15.2617	-86.9038
27.6544	-86.8877
25.7264	-86.87
23.9166	-86.852
22.1361	-86.8292
21.639	-86.8021
21.4288	-86.7698
21.0709	-86.7329
20.1326	-86.6916
20.2794	-86.6462
19.6446	-86.5959
18.5789	-86.5405
18.5153	-86.4792
17.9543	-86.4127
17.4859	-86.3443
21.7051	-86.2696
20.9228	-86.1881
20.8286	-86.0999
21.5946	-86.0124
20.6312	-85.9199
19.8899	-85.8185
19.0262	-85.7036
18.3076	-85.5886
17.4824	-85.7663
16.687	-85.9545
16.387	-86.1091
